k[h/Mpc] d^2P/dk^2(z=0.00) d^2P/dk^2(z=0.08) d^2P/dk^2(z=0.17) d^2P/dk^2(z=0.29) d^2P/dk^2(z=0.42) d^2P/dk^2(z=0.59) d^2P/dk^2(z=0.80) d^2P/dk^2(z=1.08) d^2P/dk^2(z=1.45) d^2P/dk^2(z=2.00) 
0.10536 4463342.83953 4080043.87132 3704086.20473 3200851.93931 2930495.04051 2370353.11963 2010094.41276 1589435.09931 1146279.19729 786023.50554 
0.10749 3059789.39954 2916072.81791 2624820.96022 2388352.51633 2008942.14288 1749026.05343 1374245.60532 1058375.89303 816741.013516 553392.171589 
0.10966 2824862.72889 2523998.93312 2269422.51676 2035723.89891 1738541.02108 1504673.44336 1267814.85737 993762.003954 721567.732803 493358.962958 
0.11188 1652336.79107 1521237.86342 1459004.47638 1241014.75697 1156312.47959 939469.36102 722184.357318 602832.528415 420398.093239 298699.551654 
0.11414 963131.604581 910614.228315 761848.603177 725382.230456 568911.043472 511131.923186 458042.771553 294517.386577 274491.400515 166780.610375 
0.11644 572730.389483 540419.313788 465761.250581 433102.03234 393009.174436 314251.734938 217331.750346 237249.810562 104463.953759 105615.153222 
0.1188 -327394.908427 -342521.149002 -218390.515649 -278697.971273 -201125.866214 -186013.188875 -103744.58256 -151372.515825 -47742.3418681 -59259.3187475 
0.1212 -549829.147357 -475711.202546 -502733.13348 -372641.599423 -370792.520576 -296797.483372 -262994.461766 -139560.373826 -141099.169073 -97429.9419526 
0.12365 -1142561.97443 -1067171.83097 -944341.666115 -867210.04892 -731861.000447 -623132.071155 -525184.251676 -446610.13294 -312961.812044 -205728.052522 
0.12614 -1074278.95474 -984205.955478 -895560.860988 -789659.124304 -698121.550435 -576685.635897 -471277.89647 -374029.089432 -264509.989939 -186419.350041 
0.12869 -1306928.34309 -1178517.79735 -1106350.59968 -978842.962254 -862519.376439 -752786.485858 -569167.725256 -422204.685738 -364183.169629 -234509.546069 
0.13129 -1222814.31897 -1175932.25146 -1005779.33649 -906452.080613 -757432.550755 -618588.465247 -579211.361718 -470155.552566 -276618.945605 -218463.793192 
0.13394 -824447.99716 -699138.124505 -675177.547932 -610550.231518 -569179.834382 -487597.577786 -343997.776721 -263067.711439 -243942.55166 -143178.950804 
0.13665 -673314.791778 -673791.478455 -575794.557379 -500656.45649 -395060.980551 -364283.037129 -316318.107031 -248282.20635 -168821.875048 -121267.521074 
0.13941 -40179.9308318 -11938.3685569 -49841.0239629 -48692.4654245 -76841.9123847 -12711.4645875 -288.547611345 -74.9768379238 -10763.3778694 -10660.2628792 
0.14223 181603.636806 178558.500532 171957.187351 170961.525154 167531.342947 93560.2372962 53219.3983292 48113.2446152 52827.0886554 39172.39427 
0.1451 797174.779041 696774.552892 663843.132001 557398.132193 480353.182989 438906.698837 387760.575485 286909.144661 199884.515021 135672.664372 
0.14803 1091548.52851 1032742.08918 906827.414224 842183.750054 723190.975732 596404.381225 473616.378145 377703.779629 287370.216011 196136.569208 
0.15102 1408033.57873 1307285.51809 1188330.13077 1023394.47137 899642.570456 764997.366871 622648.939098 496570.3978 367078.432481 252421.06705 
0.15407 1613994.93316 1470338.01138 1323935.92376 1223432.7835 1069827.95118 896037.998514 747543.644194 577939.113678 414486.405039 282877.206224 
0.15718 1751221.04355 1604937.95306 1478843.26265 1268288.3509 1095091.45444 945623.865076 764318.282348 592309.796521 453319.814696 314056.871424 
0.16036 1611661.37703 1489310.36688 1339764.08621 1230100.09469 1077237.25931 905569.356978 713775.843217 576457.026847 419984.780597 284274.044909 
0.1636 1403705.84663 1311772.22096 1184858.75267 1034553.24611 897994.633232 751200.352894 658255.604821 492037.515116 364571.688527 252477.420158 
0.1669 1244842.53173 1102893.75275 1009978.49922 909405.379591 792676.76637 676824.442667 533601.406187 429281.986517 317909.94042 217360.054413 
0.17028 713541.011488 705179.188773 637101.866265 563246.75675 482215.403638 405167.392782 328666.037398 258926.987408 189828.864493 130648.642418 
0.17371 536656.854893 465758.734224 426138.856954 362991.054306 341995.720621 302810.783877 236673.301586 183581.157025 137986.952772 93299.7871263 
0.17722 156708.145341 146077.352391 115407.097489 131313.598846 81538.5503209 48827.5388479 73463.0040115 50552.4843318 36113.4158291 24723.978801 
0.1808 -110935.567215 -87211.1435167 -65328.7453894 -66286.2636658 -40342.6305689 -18272.5111226 -55541.4704944 -29071.9560909 -21607.9341626 -12521.1344453 
0.18446 -331452.656537 -323581.541905 -291824.146767 -265059.625884 -236687.901781 -211684.334304 -144385.816563 -122977.453281 -89889.5820397 -65279.0098057 
0.18818 -423053.762608 -380249.150459 -345823.934138 -315317.486396 -275719.215611 -220367.492012 -187023.211591 -147394.260399 -110672.467282 -72688.3411958 
0.19198 -434328.28792 -405927.549312 -372213.331473 -320782.004572 -268038.002647 -234583.164487 -197874.534792 -151704.790575 -110377.107864 -76737.7515017 
0.19586 -310454.66364 -271824.175695 -250217.178672 -217716.317942 -202672.638211 -169069.01654 -134763.794081 -106184.309372 -80131.6058264 -55127.1413761 
0.19982 -107562.161092 -106904.447957 -86252.601485 -91778.3139235 -70883.7807812 -67896.0229419 -51585.8991938 -39821.5069018 -28730.7350335 -19091.4530824 
0.20386 63768.7545953 47063.1750226 38410.9106788 44775.9084971 34912.0227373 38784.5932122 25745.9180965 19427.2427601 14762.6689197 8185.06417356 
0.20797 317219.257906 304841.23668 272697.610686 239785.995911 206670.088822 170966.745482 145813.323814 114223.538235 83611.1595682 60139.819333 
0.21218 383879.863496 359251.952017 331415.442241 287835.571934 257611.945965 218348.786131 174125.638868 136970.591991 102088.13015 68325.4713794 
0.21646 556589.392687 498966.850752 438039.118411 404848.321703 349445.927402 294842.406361 242607.203995 189675.773624 139425.037584 95220.3340198 
0.22083 546315.825794 505581.077479 478430.77215 417089.061803 364456.881582 306900.652321 250779.941368 194890.083255 145108.742039 100517.724003 
0.2253 479319.311684 448774.896565 395011.820371 355159.162248 300511.300345 260524.717458 212063.945636 167610.490767 123421.980793 84560.812604 
0.22985 372242.079986 334574.847469 315062.701028 272432.196406 246469.551856 204165.263064 167602.566283 130297.507124 96502.7699257 65682.9040616 
0.23449 239920.117729 228715.742249 194578.480892 180986.256254 153846.099818 130983.534955 107731.708955 84152.4417491 62161.6772922 42695.3482996 
0.23923 97396.5475399 77778.9987962 75440.8840861 67254.8334539 59756.7045183 50692.4866326 40046.2771732 32113.3668842 24080.2590963 16415.8006016 
0.24406 -33446.2480564 -12265.0658885 -12309.6058426 -10807.563704 -15144.2664986 -12866.200071 -9276.28568962 -7815.35326825 -6295.42144905 -4139.63864378 
0.24899 -104671.167307 -111102.112139 -101326.266719 -93478.0070058 -73775.700684 -62113.7718287 -51729.6963333 -40051.6054727 -29699.828689 -20182.4115843 
0.25402 -136613.099281 -124545.414054 -108908.628033 -93339.9693378 -83902.6653724 -71411.9771899 -57662.2172023 -46421.2821292 -33477.9005731 -23043.7337177 
0.25915 -66049.8802326 -55011.5888234 -52562.1684664 -51501.9190267 -45751.1277547 -37870.0640137 -31534.0053853 -22870.371986 -18380.5610013 -12584.1168123 
0.26439 11038.7684029 3285.07662158 2305.98247745 5626.83674301 6280.20550926 3597.40407136 3471.36059813 1615.25624134 2813.33689142 1360.17808386 
0.26973 80179.2176738 83608.5352006 75833.0249818 66026.5248424 56894.9544831 49753.5029139 40228.8753484 31549.3425138 22540.7169946 16306.7269149 
0.27518 151101.981181 128059.767739 119111.56689 106517.305442 92823.9374449 77976.7719439 63792.8034726 50560.3002412 36928.2878845 25192.9842646 
0.28074 181885.612584 172202.395529 153659.925741 136747.591121 118665.479517 100634.480905 82234.6146264 63629.2086389 48143.0069034 32108.3772835 
0.28641 183530.172399 171172.552606 156141.037528 139207.709375 121537.696261 102376.459314 83952.2029056 65815.2824228 48056.8544958 34138.8207287 
0.29219 155562.231785 141251.829584 127221.06481 112867.13237 98290.6602272 83696.5268721 68270.6413848 54087.1962923 39807.3103098 26750.7120965 
0.2981 78803.5305393 72274.1699502 66480.9210806 59540.4848079 51787.6354593 43420.2656951 35788.8210326 26783.2471284 20395.4689075 13674.5907563 
0.30412 28530.9506618 27180.4782084 23677.2412179 21110.5690803 18147.2547958 15673.1413287 12692.756412 10874.2321261 7730.85709556 5692.85631621 
0.31026 -2735.95521992 -3532.27075715 -1964.20830038 -1960.54811864 -1656.68920889 -1381.99608907 -1510.25178696 -1392.95604929 -1238.41216815 -937.316536683 
0.31653 -25515.6513531 -22756.0674235 -21724.607455 -19083.9561526 -16169.4128853 -13941.6141023 -11213.7993056 -8811.0500704 -6170.61705767 -4223.34878783 
0.32292 -9891.76671313 -9330.19254371 -7798.57766798 -7178.06152738 -6889.80182591 -5602.40250145 -4459.59654873 -3542.24794222 -3040.79394117 -2031.6861122 
0.32945 16651.0860574 15031.5003985 13462.0501187 11899.5674087 10890.5881427 9136.65675428 7403.94596208 5721.0215368 4660.7242035 3256.39414081 
0.3361 54570.6746023 51093.3740155 45916.2772185 41132.4908365 35438.7736072 30085.8300055 24740.8878722 19644.3837839 14368.6020109 9399.12511486 
0.34289 67338.6672586 61142.1790698 55817.3136597 49709.4432843 43593.111809 36583.3511139 29466.335542 22865.0370721 16911.626057 12288.1010274 
0.34982 66604.4609063 61793.4749803 55982.3468193 49872.3367485 43051.6282277 36678.3469969 30670.3922545 23832.4176262 17618.6268199 11660.6301883 
0.35689 53457.7406205 48951.7440328 44690.8736454 39543.973429 34479.7926067 29525.7245974 23181.4505327 18588.2647786 13725.226365 9625.30805875 
0.36409 34234.9793075 31475.275984 28364.2116185 25246.0240145 22242.4296369 18171.4745508 15737.6254826 11977.5750829 9014.787047 5644.0439851 
0.37145 8894.603097 8370.02015484 7469.7362402 7144.42121272 5989.42582751 5405.32379201 4159.10374472 3222.56615353 2004.71846264 2245.16040098 
0.37895 5120.0452744 5106.98147473 4469.5266833 3430.21733714 3189.38894153 2678.66467689 2057.61044965 1652.86243511 1864.5304137 384.779075408 
0.38661 4968.81826598 3587.17705867 3716.88942892 3524.4788041 2810.84602926 2453.84900272 2115.6493296 1793.32278648 634.497104462 1110.68541209 
0.39442 14119.2891146 14074.701476 12339.418785 11021.0472299 9769.57880232 8218.81103943 6682.52440503 4986.77790921 4283.39214194 2489.35931255 
0.40239 26775.5109897 23820.1705262 21971.4640768 19480.5165031 17022.5400153 14300.8885959 11484.1230905 9399.34619317 6384.08350257 4710.66028255 
0.41052 27922.3894206 26369.1211258 23668.9069603 21033.0268587 18000.5151939 15270.4113079 12884.6004003 9680.82539737 7610.92761224 4993.67417509 
0.41881 25192.5991449 22575.3467268 20539.4319829 18672.3269546 16408.9897367 13976.2451449 11128.7712073 9126.33399765 6421.58076987 4476.29060178 
0.42727 18316.8835921 17375.1330256 15887.3212626 13461.7198601 12000.7427258 9955.5963351 8342.62151213 5964.77811598 4624.85332271 3262.17715282 
0.4359 9904.13164875 8953.9182548 7774.86103897 7533.41199094 6147.24481844 5532.44095034 4401.96733919 3925.95996008 2654.95885368 1746.01541192 
0.44471 6590.06172698 5876.78427832 5654.04065693 4811.80124168 4287.24117883 3535.59395815 2823.89422777 1913.12647854 1748.30022915 1143.76944313 
0.45369 8657.33433205 8187.87198173 7343.87371027 6374.16998311 5912.36741181 4749.01010467 3933.28294583 3321.64324965 2194.79904931 1571.44310593 
0.46286 10291.7466664 9368.39103555 8552.59419947 7976.56974211 6385.17604795 5562.13769347 4750.92569058 3387.15238343 2769.80065749 1856.1133533 
0.47221 13999.2461914 12880.6864131 11555.1666596 9968.14914219 9025.38234935 7745.37739685 6050.64063524 5025.95904604 3482.2458332 2426.46964069 
0.48174 12653.6585348 11726.4224666 10713.1397286 9712.90313641 8401.16418199 6934.84547797 5753.46613655 4517.53440283 3391.35041055 2290.93672545 
0.49148 9613.59822049 8881.96307411 7921.47464809 7039.79368927 6016.37559004 5232.4340817 4359.27238624 3088.16957918 2415.06710335 1683.67741101 
0.50141 7016.03815992 6404.72039251 6069.14005968 5301.71994777 4709.78811875 3881.74561038 3115.81232367 2798.55537956 1885.47677618 1285.7430991 
0.51153 5950.14241731 5502.65893973 4683.31352096 4225.18634559 3729.36841033 3292.2431976 2685.34865203 1918.82495603 1480.56583276 1014.13843281 
0.52187 6246.23490789 5626.48951993 5537.5088751 4917.46973922 4189.43676387 3411.41835049 2671.075181 2159.92521479 1666.03762119 1130.66382036 
0.53241 6895.57417631 6543.19123993 5449.31395446 4941.38925243 4285.09523393 3727.48014345 3187.14178129 2466.76374141 1767.76494377 1230.37039781 
0.54317 7256.2071939 6621.99350783 6222.41288354 5512.98582094 4913.61741253 3929.2637267 3357.83963949 2518.98660477 1870.24838351 1280.11437075 
0.55414 5748.13291096 5169.54526121 4828.90769784 4056.31370716 3443.1578987 3222.32355937 2336.07084061 2021.92869474 1504.22704079 1010.78738843 
0.56533 5206.48633208 4839.88622763 4191.89782564 4053.7226748 3597.6829461 2904.32398795 2496.14716347 1808.38295576 1322.80566471 936.022760973 
0.57675 4011.66923004 3827.35356593 3518.86346058 2957.282218 2511.80545561 2123.73661816 1727.96426724 1431.86525075 1064.6632388 708.553395153 
0.5884 4405.08818041 3862.3839961 3582.90448496 3301.6448975 2827.62337418 2332.16033622 2029.73375638 1539.56978764 1145.58965465 790.956711283 
0.60029 4175.6544872 4090.56348044 3456.82054664 3025.64904624 2775.85443576 2528.48139673 1855.08969809 1468.16890836 1081.54175537 743.876403377 
0.61242 4012.6217554 3423.9905354 3469.27119478 3072.42376196 2521.0531172 1956.41592581 1773.94668236 1403.77194035 1027.4954649 703.297333201 
0.62479 3449.78738822 3314.71862552 2744.02879399 2495.40578356 2250.11704615 2031.73044662 1547.675529 1186.53288521 894.270163411 615.911291431 
0.63741 3256.83479408 3074.68343072 2805.29632154 2416.78046874 2136.06646348 1738.97202589 1482.86648215 1169.80382831 860.13074031 586.694496646 
0.65029 2872.75850698 2488.85908191 2478.27568869 2217.44843973 1858.36964332 1549.72506823 1270.1210044 1002.0146369 727.911840214 505.453203488 
0.66342 2904.14640729 2759.06521186 2237.59180191 2094.58003258 1853.27299957 1617.21374922 1297.08224999 1002.80766864 763.417561754 513.281257236 
0.67683 2408.81966557 2243.4080757 2151.56373451 1786.30644122 1544.21270153 1315.69645567 1082.69919951 852.556975581 614.153543096 422.507334086 
0.6905 2348.18277007 2123.95531852 1952.5895476 1813.69859684 1585.66910326 1314.62049149 1077.71495461 848.691395742 627.194114914 439.463371908 
0.70445 2251.36038878 2003.79672872 1757.87746488 1626.02655774 1392.87813406 1176.39471119 951.797471173 736.022106987 558.421504454 370.089838037 
0.71868 1881.12070236 1859.47521947 1749.75845761 1428.93862206 1282.55822163 1098.66732495 910.4674523 719.936303751 516.116091434 362.137852942 
0.7332 1960.41172371 1696.77124194 1466.69851093 1362.63869843 1196.1829049 1006.30463189 810.083124196 624.307532977 477.52412424 325.613428407 
0.74801 1607.07157143 1567.76888625 1460.00244703 1317.25095225 1092.53199458 932.816764662 772.90996952 610.557486955 438.613703481 299.887722118 
0.76312 1600.46745451 1490.8791794 1335.43429125 1147.45601568 1038.07239532 869.653808408 706.614151247 551.539037976 415.926806809 291.912194326 
0.77854 1492.02256759 1211.30922996 1163.73488272 1057.20702112 909.743429261 769.039256139 630.904036941 497.144417639 365.336855164 235.549420643 
0.79426 1295.58252815 1326.73357989 1144.87352984 1019.60755447 891.944237395 763.099420461 616.911077857 476.940215972 350.957017247 256.326745187 
0.81031 1213.20901229 1159.46933149 1016.85098359 906.304449393 785.06882102 654.067000802 540.670766846 428.51161769 322.272715491 209.991724804 
0.82668 1198.2257512 969.151458325 952.168630041 850.329642384 736.793106794 633.565458399 521.495436167 404.232760098 286.481263092 207.078491203 
0.84338 984.084014649 991.692199879 864.269145321 767.266086409 673.632416751 563.752268824 448.385830582 358.010173636 277.211740505 179.71067947 
0.86041 1014.19460845 910.980759262 827.46402302 737.81421613 637.294534492 543.104748444 457.403943544 345.179564513 249.546183111 180.178578004 
0.8778 868.172966655 797.932809759 730.111731852 645.454653667 571.459869682 482.445975953 384.201997125 311.153406469 234.73313402 149.508437986 
0.89553 824.198396593 767.325803946 690.561374489 619.174468546 527.458889267 445.637095234 371.849092254 286.372568941 207.683181487 154.158268159 
0.91362 761.961961451 692.966543439 634.947884361 563.199435025 498.31220369 422.831207629 342.1713582 268.494459296 199.257687748 128.340626849 
0.93208 698.952834736 647.835222811 581.347757777 520.102174953 444.765642976 379.395318606 307.972567188 241.920635783 178.245265154 128.215503692 
0.95091 626.962467087 572.952325578 526.394104712 465.072567406 412.546474714 343.784703945 286.471575693 221.354179072 167.533152692 108.045691792 
0.97011 606.518154877 564.995165185 501.349781423 451.459758336 391.385522249 332.868364801 267.16594611 213.714793949 153.090630791 113.044541235 
0.98971 530.889815556 484.958179922 449.030109751 397.833343905 341.247882953 291.148146824 241.68653488 185.855743248 138.57298566 89.5564864318 
1.0097 511.071319414 472.87100139 425.777196952 374.057469671 333.872479525 278.498289914 227.044045254 176.180883144 135.095112571 90.2606369721 
1.0301 451.732604839 413.121553376 379.297066831 344.298651268 293.304785895 249.596422707 203.566664204 164.09887165 112.287498939 86.4817920468 
1.0509 414.615523059 385.322320254 340.350848295 299.944123015 265.363261454 228.510619058 182.325584007 139.749393957 113.641429648 66.2310560361 
1.0721 428.128794874 387.991058085 360.094078095 324.247686373 277.417116169 230.129334166 194.883199742 154.046767666 105.253992175 82.2338597555 
1.0938 338.606221284 317.849270744 284.385308189 247.000166274 217.663061331 189.648535993 148.62335414 115.237313356 89.5881439363 55.5722437845 
1.1159 316.634100947 291.357547548 263.273076124 242.628993965 210.436859722 171.413194887 147.115066999 111.895911801 82.4672472406 59.1867912556 
1.1384 322.482050447 292.006590333 269.860012474 230.702048747 202.928360466 175.304506503 137.636990905 113.345322474 85.6341628084 55.5545937495 
1.1614 290.334444563 272.311295987 242.985211717 224.285017509 191.751480729 163.543805046 137.228224695 104.717276065 72.257523872 52.8325220054 
1.1849 228.155020548 208.851875728 189.518697043 163.67859928 145.776785154 119.820288628 95.9697042468 73.862000618 58.4412448157 39.763583791 
1.2088 277.913905962 255.808404127 231.92869478 210.403703146 179.709215635 154.272013263 128.946450622 103.872134939 75.9134317013 49.6926809938 
1.2333 185.539615068 168.3297645 154.896903298 135.245831256 121.327721602 102.985582216 81.6461302547 59.1194472725 44.728091605 32.941642744 
1.2582 209.609400259 196.158800542 177.090612111 158.970117954 135.379458598 113.386713697 93.1838180348 78.3924684353 55.5677138614 37.5630776465 
1.2836 177.9563632 162.980837532 145.337362366 127.982005044 115.504346673 99.9143988603 79.9870835985 59.5110187793 46.3312987708 30.9775245572 
1.3095 184.644634177 167.961861466 156.299754812 140.630120204 118.36235233 96.8556729945 81.6552198057 64.0257858336 47.3376317289 33.2141552029 
1.336 147.555082431 139.857545085 121.278976537 107.546259778 96.0728034607 83.641631332 67.5982141269 53.9448065279 38.4105724321 26.190070611 
1.363 137.350388188 121.802068993 117.892325942 105.389503282 89.1669282975 75.2162934982 60.8503721737 48.4038414314 35.809570601 24.2752897932 
1.3905 141.574738558 135.82907456 117.114860045 102.284928449 90.8712848819 78.5920647606 63.4246492242 46.8244919247 36.6528791674 25.3147067397 
1.4186 107.612592989 94.4477628888 88.8290256234 82.52100253 72.7722067029 55.6318986709 50.3274521909 41.7130616145 27.814406305 19.2715268014 
1.4472 130.624468433 121.328310232 108.479927785 93.3735161732 80.1738300702 74.4736176187 54.0227908431 41.2904669278 33.2746274895 22.5833260893 
1.4765 87.3294572474 82.4743192613 75.5929228399 69.7800151454 58.5924629713 45.6052031392 43.7331822898 33.6135587808 23.5690906718 16.2535952383 
1.5063 96.4344994939 85.2390374103 77.7791041712 67.3788315377 62.1020565723 56.013586694 40.724931336 32.5952169091 24.5178378559 16.617337956 
1.5367 94.4242147486 90.8436500689 79.9013210123 72.0187482505 61.4441631277 48.7025263779 41.7640220378 33.4025025763 24.4419522624 17.0512955498 
1.5678 65.7218262781 58.0748211422 55.996221862 49.8940118453 42.2271881311 37.1496675142 30.6636201528 23.1363033548 17.1658444814 11.561832465 
1.5994 86.8453313627 81.3982015111 72.5366365171 63.8407206303 57.4148984337 48.5654127256 39.4975475401 30.7767052804 22.6478557445 15.6543328334 
1.6318 56.1329770532 49.0807573543 43.2135693748 39.748036282 33.8323125414 28.6717997963 23.3168337065 18.6410664536 13.9933011929 9.55287503307 
1.6647 68.1063776561 66.3070792846 62.5674163072 54.1609288399 47.1886922926 39.3487672414 32.4444799765 24.9847503827 18.5040890415 12.6520125287 
1.6984 53.2777942512 46.1739580041 39.4001673186 37.2619418183 31.2045074616 27.4539524538 22.2312791236 17.8311582413 12.9976543215 8.9136821929 
1.7327 52.2426907756 49.4137744576 46.6378469118 39.812858168 36.464597542 29.6495537344 24.091468805 18.6309545887 13.9525953182 9.64360882312 
1.7677 46.6793009145 42.6528152036 37.4932991999 33.3295848368 28.734895122 25.4121732739 20.9735623109 16.5619618035 12.0366768651 8.2029309154 
1.8034 42.5005927432 40.3196029186 37.3016546137 33.8384420864 28.2028964475 23.5645161323 19.213635771 14.8672569395 11.2023853215 7.62821173426 
1.8398 44.0604379519 36.937539497 33.7975609333 31.000897535 27.7318609167 23.1097417298 18.8781954032 14.7976694795 10.8814050315 7.57914487754 
1.877 32.0627399197 34.4140162764 30.0189462512 24.2246131637 22.1391977232 18.8957608135 15.5312312422 12.2079281821 8.91140264912 6.04579183031 
1.9149 37.9007406588 30.7791712855 29.2258970439 28.3109277494 22.9501313293 19.5665812996 15.8068410049 12.3182565191 9.35731615936 6.36203043932 
1.9536 26.5466110635 27.2465984609 24.2753257781 19.8093091244 18.4378660491 15.4628993022 12.8431413668 10.0799562774 7.20169908192 5.05532289358 
1.993 31.4082504976 27.8481154316 25.2235717524 23.7531996445 19.9832063367 16.9608776518 13.6518852859 10.7710067265 8.12867555118 5.44097076574 
2.0333 25.9272065455 23.5998366238 20.8236037504 18.3848068784 16.1118793462 13.7752505968 11.4441266615 8.82010699929 6.46680413007 4.50383993127 
2.0744 22.7279858151 21.1152961329 20.0811627218 17.7174568611 15.688574853 13.0237836662 10.5971182857 8.30622705348 6.0637824685 4.19876872351 
2.1163 21.6607950679 20.2380500088 17.722658421 15.7499525318 13.4887733719 11.6125132 9.45100942869 7.49374773728 5.67355015919 3.74799203621 
2.159 21.3916553425 19.0772504449 17.2929216913 15.4490157459 13.5792830015 11.3659145936 9.35960162221 7.16942300444 5.27920912624 3.79426458751 
2.2026 17.0433229477 16.7143399397 15.4464689507 13.6501218478 11.7432834283 10.0688202497 8.14971115761 6.53595451689 4.78021976885 3.16504413227 
2.2471 18.0490611532 15.6282404397 14.0657895266 12.6173816839 11.1661672112 9.33445823026 7.63756753046 5.91455785965 4.35696913527 3.08621717836 
2.2925 14.6762321784 13.9978714327 12.7131803176 11.3241041573 9.61616149281 8.21396238887 6.7969549405 5.25473716925 3.97303767724 2.58525443338 
2.3388 14.9514325115 13.6721757776 12.3593301285 10.907342404 9.74833848256 8.23344833565 6.62837272784 5.33157271813 3.85229959081 2.77275585862 
2.3861 12.3232241014 11.3421637011 10.377419296 9.36699153627 7.92386777545 6.69274030652 5.54747824219 4.18455601653 3.18280186205 2.0478355254 
2.4343 12.4125752711 11.4255601039 10.2692589288 9.04450412807 8.10079846165 6.86064306614 5.61716608355 4.46630229506 3.23886694662 2.35834367943 
2.4835 10.2416547435 9.41179834759 8.5964935016 7.72054457637 6.553754473 5.5374251115 4.43469941208 3.48810016516 2.61940964934 1.7202782229 
2.5336 10.6047534739 9.87435704278 8.89978816937 7.88885217995 6.94587511006 5.88852791487 4.9247628504 3.77733766038 2.7446339441 1.90149961283 
2.5848 8.865628774 8.05463685424 7.38332474974 6.57079476003 5.68348554477 4.8123282703 3.87423488327 3.09758265454 2.36911112293 1.56902147759 
2.637 8.63356332309 7.99980805741 7.17776082505 6.41583643704 5.58589760479 4.7568411609 3.8680766467 3.00757537065 2.15848562779 1.56201216771 
2.6903 7.8205009105 7.14073143486 6.54479406266 5.76013828381 5.03110717312 4.2338076808 3.51832803483 2.78410953279 2.05099226634 1.39300431712 
2.7447 6.60140626667 6.16939926099 5.50206918928 5.03389529421 4.34516320491 3.6771058147 2.94214094517 2.28715604011 1.70449945613 1.11624516937 
2.8001 6.92663160051 6.25054381109 5.76298815504 4.9976106824 4.40790528736 3.76734731993 3.10898040297 2.3762238348 1.82213635057 1.32427316812 
2.8567 5.59964541985 5.28568217672 4.75747840149 4.30354395405 3.69209635221 3.03380615694 2.50742869757 2.03827760741 1.43018662458 0.914058923159 
2.9144 5.65574653967 5.14229413074 4.68199185045 4.14392969763 3.64461698218 3.16903078626 2.54522741453 1.97591044386 1.47739509197 1.03941161966 
2.9733 4.68777037472 4.33805766259 3.92663886486 3.51983473612 3.06715638466 2.53765193587 2.10906085202 1.60681206198 1.19804485035 0.833003112898 
3.0333 4.8695944582 4.44556994123 3.99435028947 3.55448613724 3.05126706 2.6376762531 2.13318605044 1.71914746119 1.25135450484 0.846256749968 
3.0946 3.94598567949 3.68467436228 3.3763618732 2.96669863372 2.65148186425 2.19220593052 1.82730715398 1.36042357528 1.06667199376 0.724702901096 
3.1571 3.94798472439 3.60499079356 3.27616692014 2.98541393233 2.50316495232 2.17245853749 1.70761485258 1.42252032672 1.01017113738 0.688986572198 
3.2209 3.52106751184 3.25653294245 2.93901496784 2.53019243973 2.30802322955 1.90339564198 1.63645617506 1.22142670341 0.882609397353 0.627037436427 
3.286 2.99487020781 2.75268437096 2.52446625149 2.29985529909 1.92252236279 1.67141359891 1.28966182506 1.04658320881 0.808375945006 0.5388150564 
3.3523 3.2188769298 2.93650020359 2.61807361578 2.34732403787 2.05897403512 1.70986679006 1.46537955475 1.10472033807 0.805475938233 0.556131956812 
3.4201 2.51723372084 2.36915676772 2.18111144679 1.89898131344 1.67871545519 1.42416285061 1.14456098341 0.939664793787 0.679424369786 0.466663867405 
3.4892 2.41179442519 2.16745645844 1.96228748806 1.80290593123 1.52204857501 1.29654645939 1.06282831539 0.787200632452 0.60890890872 0.413537622804 
3.5596 2.42283425717 2.24687611808 2.05092711692 1.74309125088 1.59332932477 1.3675180463 1.07323755198 0.883109085585 0.630096544758 0.436659200661 
3.6316 1.87338119055 1.76400448131 1.54809776604 1.47220964997 1.21863654235 0.964491439067 0.870842360743 0.650826204009 0.493890343858 0.336067577106 
3.7049 2.03197186591 1.82400826302 1.70082782798 1.45132693414 1.28414302291 1.18586221539 0.853560334626 0.702644982778 0.518793573912 0.355659368422 
3.7798 1.61185292671 1.50838544434 1.36888881004 1.24571447523 1.06362277468 0.813987379378 0.791608446299 0.571799350498 0.421149004086 0.288572213342 
3.8561 1.63630164177 1.51367109392 1.3282805281 1.18679113172 1.08145479788 0.958491584966 0.683736417083 0.57292511055 0.424355131172 0.294007675541 
3.934 1.44139063269 1.30578622584 1.23752747231 1.06176629211 0.887017831929 0.741043139698 0.670574006308 0.502311553148 0.372642928515 0.250538805128 
4.0135 1.33663712724 1.21942779835 1.07326055801 1.00741081604 0.888476606775 0.761961065681 0.580132482826 0.467800114154 0.341462978227 0.239935983475 
4.0946 1.1620329433 1.1212944311 1.02148025063 0.88037918318 0.753228789672 0.620554659163 0.539874206516 0.414688980134 0.311785073908 0.208071827365 
4.1773 1.15311330201 1.00355509337 0.927108371951 0.833873483288 0.728779297375 0.646077899068 0.499384939412 0.394981536684 0.290612560117 0.202569025655 
4.2617 0.980905147545 0.950089708658 0.845730458287 0.751952796597 0.682807656448 0.523480124856 0.455364230291 0.353345762851 0.258151434497 0.177632352563 
4.3478 0.955760718968 0.843030707987 0.77498872221 0.671713494027 0.555291434666 0.524756324967 0.406628828951 0.320318547676 0.242151026235 0.163795082674 
