k[h/Mpc] d^2P/dk^2(z=0.00) d^2P/dk^2(z=0.08) d^2P/dk^2(z=0.17) d^2P/dk^2(z=0.29) d^2P/dk^2(z=0.42) d^2P/dk^2(z=0.59) d^2P/dk^2(z=0.80) d^2P/dk^2(z=1.08) d^2P/dk^2(z=1.45) d^2P/dk^2(z=2.00) 
3.0946 42.3047927791 33.3437943718 28.2244330781 22.0946909657 18.3555427948 12.7096848755 8.72310318699 6.24531263805 3.28215323806 1.82105394093 
3.1571 37.4604663507 33.3460397259 28.5504658535 23.6952837334 17.6501913274 13.460375759 9.75035507237 5.88791152234 3.3963371838 1.79856744441 
3.2209 36.746803378 31.1575272561 26.1903851827 20.9443378506 16.716155427 12.5362199352 8.60709744849 5.52037133854 3.8045644868 1.67233279561 
3.286 30.8840751312 26.7889266688 22.4864796888 19.3469325841 14.9027240981 10.8169610635 7.40470195633 5.25287215268 2.27791759724 1.42526210653 
3.3523 35.0431384121 30.369924815 26.0333315675 20.091038776 15.6914183006 11.9937367644 8.71395238932 5.06453128545 3.37573797823 1.6430806358 
3.4201 27.9856518683 24.7198442122 20.4728142207 17.4655674979 13.7246044636 10.3823615754 6.68333133634 4.72000001966 2.71003669676 1.28765731366 
3.4892 26.6964993021 22.6209504389 19.7103643921 16.0000681501 12.4990678273 8.68477662842 6.38014889074 3.81588835094 2.04623557359 1.2372264366 
3.5596 29.291578547 25.8082610927 21.2518787968 17.4145226436 13.558982761 11.1913974355 7.30124499124 5.01745872533 2.99380007346 1.34940572208 
3.6316 21.8317428474 18.7355416189 16.5615419865 13.4827407659 10.3764402538 7.05694329905 5.2851924122 3.25288051301 1.89257361325 0.994179631366 
3.7049 25.6547061208 22.1514412686 18.4206903867 15.3171801201 12.4212046523 9.39279844179 6.61416324657 4.13749715352 2.41327256802 1.18382147851 
3.7798 20.0229437248 17.4009928647 14.8934930178 11.8821644237 9.23937403711 6.82006663989 4.43357043023 3.15712279518 1.79786558938 0.914551774016 
3.8561 21.2438793798 18.5843921924 15.7909333899 13.3479402712 10.3290126589 8.06658581594 5.71789152154 3.58565202126 2.00329133117 1.03582423329 
3.934 19.093625746 16.8437776782 14.1271528909 11.5260027618 8.90797663712 6.53991400032 4.79224207247 2.8562583267 1.82134819719 0.832308795793 
4.0135 18.121209769 15.2035150539 13.4330750615 10.8619721862 9.00003106464 6.76581826581 4.35068102128 3.17105600741 1.65229900355 0.886106650732 
4.0946 16.4542709646 14.8013838199 11.9275530212 10.2871033312 7.75245147205 5.90211580441 4.39886226221 2.4968146084 1.59186383126 0.750379856948 
4.1773 16.1085203152 13.6183141466 12.2769592291 9.50144438316 7.8527436221 5.97635619208 4.0047785218 2.95518400059 1.51440161826 0.768025926546 
4.2617 14.7156961256 13.0286364641 10.6369025896 9.32898503831 7.03155050941 5.29413323237 3.80132501477 2.12944841316 1.40884056934 0.687450046857 
4.3478 13.4017160885 11.7456125774 10.2006889006 8.24614703473 6.69423679945 5.07604065133 3.58737311045 2.37689827832 1.29602278392 0.646497580233 
4.4356 13.3830763837 11.4370124213 9.83377068241 8.01198100409 6.40541211982 4.77349628067 3.33598060808 2.19605777795 1.28760356426 0.650575206573 
4.5252 11.7201981648 10.5229377562 8.69851703634 7.40884904346 5.66573711298 4.34842153172 3.03497800584 2.19426825934 1.16937787328 0.545731300337 
4.6166 11.6150214834 9.78866057551 8.74586630279 7.26466918139 5.96081819566 4.67713080443 3.3173931336 1.60519529208 1.13301582796 0.593605255916 
4.7099 10.1656672127 9.04202341623 7.59851692208 5.9883678739 4.8668482497 3.46329507931 2.48600729351 2.09571006693 1.00177842569 0.457558756673 
4.805 10.1745912888 8.92025579672 7.55230107099 6.63688909539 4.97670951675 3.94277052191 2.73655445737 1.5952629108 1.0261381623 0.548520138913 
4.9021 8.99014976034 7.71091132651 6.62528552873 5.22424010834 4.39727937242 3.49063440016 2.30582371949 1.60707390334 0.910858420378 0.416108606084 
5.0011 8.54831028655 7.44538462583 6.37093422741 5.50199413992 4.36150524405 3.07819796942 2.54949559585 1.50505315531 0.870642033542 0.426636629137 
5.1021 8.13033772684 7.24666607006 6.11985425658 5.10025629343 4.02896960773 3.16769985728 2.05020522752 1.42820750988 0.82495423944 0.42332729593 
5.2052 7.51991313532 6.43545075312 5.7799695128 4.51041241606 3.74673125644 3.02021663316 2.06314959456 1.3635764073 0.788505919482 0.387382104724 
5.3104 6.41123304026 5.70071356287 4.68024049258 4.3710725361 3.22668357408 2.41499489967 1.74937765801 1.19123844997 0.686608462987 0.331615367413 
5.4176 7.13124610424 6.08177147418 5.35716257169 4.0225266228 3.42265941305 2.63126377087 2.08880179421 1.23342343758 0.723162965403 0.36064580783 
5.5271 5.49554181259 4.96324341342 4.00266083993 3.77011846113 3.00194709081 2.27308821624 1.49191640846 1.05861133041 0.62479729848 0.305419199917 
5.6387 5.81469911852 4.99266714955 4.62235473028 3.43879991975 2.71163615554 2.11825603195 1.53410477151 1.05011999967 0.58668402573 0.298685560893 
5.7526 5.24767453844 4.69554724965 3.75659372704 3.47446094719 2.87311852677 2.2708654627 1.59223695033 1.01476382408 0.614772847125 0.29663055283 
5.8689 4.761576636 4.06686193632 3.61127715449 2.72016765087 2.2208432925 1.68757260814 1.27535285682 0.84752330343 0.478776982506 0.236834116525 
5.9874 4.5526592376 4.05533444324 3.46579198343 3.1110692406 2.39584866326 1.89687386935 1.33912470979 0.890953037075 0.546715848171 0.275556724396 
6.1084 4.18871054458 3.52650180333 3.03839255919 2.4829793114 2.15999997955 1.51048371843 1.18310284938 0.793777628975 0.432795573194 0.216506433418 
6.2318 3.8833145681 3.52794864104 3.00647997873 2.53698726757 1.91775499295 1.66222185762 1.13129237508 0.754826901769 0.470603889801 0.21793156618 
6.3577 3.58333860205 3.09034893305 2.73667664563 2.25846977774 1.78226387964 1.40570318518 1.02754497713 0.685560375275 0.394693632444 0.215249524034 
6.4861 3.37252121545 2.90737747282 2.45332390861 2.09211567579 1.8914854298 1.36128266294 0.994388699018 0.667720900401 0.393934202773 0.186214080752 
6.6171 3.19008948094 2.87520942529 2.4081755118 2.06637781705 1.45755018617 1.23174606373 0.919890685984 0.626752984879 0.3681134987 0.180721209255 
6.7508 2.85106842245 2.37393720544 2.18043051308 1.74955412319 1.56121047699 1.18470460075 0.844612887811 0.560868104785 0.33470976455 0.182091974591 
6.8872 2.62273621654 2.44657057513 1.97382971442 1.67993642083 1.3582977625 1.06305801215 0.797849216042 0.547805353518 0.331962610033 0.150781630638 
7.0263 2.5666418236 2.11455868996 1.9573655043 1.65299874084 1.23298782217 1.00342770643 0.734942855595 0.500021065123 0.290198737081 0.150935435772 
7.1682 2.291463369 2.11094805708 1.67918359957 1.36900357588 1.25805098336 0.949482157211 0.696637599326 0.467975194965 0.283153285854 0.141256436775 
7.313 2.15339465167 1.84454069677 1.68685352582 1.49563308452 1.10421748544 0.885358222988 0.648699529339 0.446981071968 0.272562322055 0.140037763216 
7.4608 2.03264938903 1.75897415149 1.43603503032 1.13813226637 1.00620329441 0.784401982347 0.596692421115 0.40233926568 0.243215915524 0.115507723676 
7.6115 1.76342443941 1.59089389613 1.48600026737 1.32518035912 0.982942317246 0.780380007773 0.556066383969 0.389619977551 0.230922210043 0.129999453572 
7.7653 1.74592287706 1.45103755924 1.21112543637 0.924915624575 0.84975914032 0.673254703885 0.513875259959 0.348559361994 0.20842723706 0.0991208601003 
7.9221 1.59005570325 1.52297003695 1.18603287834 1.10165170388 0.863342884311 0.6702584305 0.494228823158 0.341730976467 0.21470227935 0.107665952189 
8.0822 1.46602002006 1.12856259536 1.11807915186 0.893561173372 0.727478763761 0.582391037001 0.437526462492 0.308551103609 0.182202672438 0.091386851637 
8.2454 1.372137198 1.28218420162 1.08875019267 0.886888636235 0.729795197027 0.583527802362 0.430986474501 0.287905845814 0.183275640939 0.0970361946707 
8.412 1.17929262574 1.07787322067 0.858687408868 0.786157202474 0.641268468813 0.500505248833 0.37445515985 0.266090033171 0.161446095426 0.077985333217 
8.5819 1.27948176782 1.03668611477 0.958490168282 0.756895597447 0.617953724811 0.494249495272 0.371104229162 0.255277807404 0.15245881609 0.0886798476432 
8.7553 0.984608079286 0.9388481238 0.776378717137 0.683566845258 0.563944958703 0.440820656564 0.331299006303 0.238400109959 0.153281187168 0.0674499198572 
8.9322 1.05544106937 0.816424921343 0.755682662619 0.626004848778 0.510099682251 0.412092578618 0.307299788404 0.207917613452 0.12421798335 0.0736046698654 
9.1126 0.890409354602 0.892921250453 0.704362928727 0.598805833809 0.491079074588 0.389072183362 0.29019443264 0.209060131075 0.132452614103 0.0638235912262 
9.2967 0.872173237317 0.683404826866 0.639783758238 0.539579040504 0.44173163068 0.355803981258 0.272485822434 0.184504997642 0.116428557692 0.0628620777018 
9.4845 0.788198121141 0.719124263768 0.599735844272 0.50947169151 0.418836251845 0.324452552912 0.241542269644 0.175432775883 0.110170815008 0.0535637782517 
9.6761 0.719688693658 0.634963344445 0.549131182415 0.46005718141 0.37675725915 0.310508189149 0.236226601548 0.164223372309 0.0999186394958 0.0573130300632 
9.8716 0.67949210469 0.597825817349 0.515367599317 0.439293432103 0.362806510477 0.282986138104 0.214423162017 0.149810775656 0.098698628575 0.0511578986521 
10.071 0.580421063562 0.499975860156 0.432783653649 0.364293499205 0.297496759793 0.238926480978 0.180144963139 0.131215755215 0.0785784294265 0.0405773464119 
10.274 0.656896345132 0.578163847759 0.499233103326 0.42390888986 0.347270991109 0.280665037422 0.208833268087 0.148518507536 0.099369961959 0.0523334900957 
10.482 0.496174099387 0.430497748388 0.375761572279 0.314187937022 0.262643288364 0.203799779639 0.158436221685 0.11252810768 0.0664862757304 0.0372185043399 
10.694 0.49441458242 0.436268079204 0.368343086261 0.315242618133 0.255271313009 0.210012950772 0.161655112832 0.113140784066 0.0765362370265 0.0386594003865 
10.91 0.423892415914 0.370592182389 0.325409431318 0.271378942089 0.225998910533 0.176791124392 0.130761055667 0.0943781331577 0.0577585394854 0.0334237797626 
11.13 0.463207258425 0.402128625944 0.349238110956 0.295741530817 0.243629214606 0.199819048402 0.150359350485 0.108040495606 0.0744797938809 0.0369788486129 
11.355 0.34884092667 0.309357981397 0.2597177387 0.225974426981 0.182607121422 0.142735486243 0.11483105887 0.0815710972827 0.0456836979199 0.0279696397524 
11.584 0.384852585674 0.331500774084 0.291970229837 0.23942976692 0.204060577524 0.164420620106 0.120866295456 0.0861915688813 0.0590249221872 0.0314451483678 
11.818 0.32599368555 0.291147049051 0.250161394497 0.215578588712 0.170600190889 0.13532120876 0.107409684114 0.0789325294751 0.0519296484674 0.0271319482415 
12.057 0.324632146227 0.279308828992 0.23896192534 0.200328852671 0.168165336258 0.140261254691 0.100898771869 0.0720942277661 0.046442850371 0.0265357027255 
12.301 0.236224950255 0.2084288125 0.181660506938 0.155286777317 0.12693383978 0.0982763382582 0.0804842387848 0.0575843276703 0.0361057378495 0.0200733149076 
12.549 0.307396816765 0.267487604232 0.231717971117 0.195095458305 0.162359607523 0.130799519977 0.099387034192 0.0720960550087 0.0496570085771 0.0264890575588 
12.803 0.196793868885 0.172734362581 0.145108584198 0.123843782572 0.10182343498 0.081302963572 0.0620403443246 0.0466236004905 0.0279056385736 0.016178860154 
13.061 0.24999525191 0.219901754756 0.19357054944 0.162989359511 0.133567834393 0.109740382439 0.08262057319 0.0577554419147 0.0397895042083 0.0223742746425 
13.325 0.187862784841 0.162409583233 0.138176363605 0.118527341909 0.097833617611 0.0757748447267 0.0595004335047 0.0437648572537 0.0290780050788 0.0158718020868 
13.594 0.206867152255 0.180635290599 0.157152029169 0.130163712843 0.108375833254 0.0901192492388 0.0709535029747 0.0508945781449 0.0321391323411 0.0185213073594 
13.869 0.157468697971 0.138207468312 0.117997648092 0.10153756775 0.083869841758 0.0655703475041 0.0473332398463 0.0359959999803 0.0249586600802 0.0140430207735 
14.149 0.167334806839 0.145475668133 0.12704298701 0.106788843457 0.087884339322 0.0710773328476 0.0565856941022 0.0416386451516 0.0267688866246 0.0149143938384 
14.435 0.153193830608 0.1346558197 0.113491911011 0.0979097641772 0.0800542239838 0.0653086168282 0.0505591569497 0.0338436384163 0.0238062801328 0.0140071299983 
14.727 0.119234377386 0.104690913868 0.0925121684422 0.0760129062284 0.0619264599632 0.0506478261744 0.0387405688517 0.030830779244 0.019427324975 0.0107462055088 
15.024 0.146349266626 0.124654936391 0.10494511378 0.0913632702893 0.078762700193 0.0609828573103 0.0469813343669 0.03363060537 0.0231731469627 0.0135943481786 
15.328 0.0955691783877 0.0868031314517 0.0768208665114 0.061650919733 0.0485724235122 0.0429989198474 0.0312758791416 0.023650019204 0.0155938439247 0.00887117788437 
15.637 0.119536563699 0.101306896275 0.0875006674304 0.0767140616036 0.0640848185343 0.0476929655173 0.0404486671351 0.0287477627117 0.0193329182348 0.0113200546541 
15.953 0.0926658611593 0.0826355985042 0.0703559131519 0.0588463538755 0.0479331177307 0.0408702400761 0.0293037583334 0.0220260066859 0.0147229249062 0.00835992131426 
16.275 0.0945283992493 0.0822477398301 0.0701815044869 0.0590955605421 0.0486634880013 0.0402173716829 0.0299461143606 0.0228315527034 0.0156359152657 0.00921385676726 
16.604 0.0843515709356 0.0734786546902 0.0656457858294 0.0543847659313 0.0468211798525 0.0351010924382 0.0306735405941 0.0207629291672 0.013921353424 0.00834022958035 
16.94 0.072897983089 0.0629420634343 0.0529549977156 0.0460793476157 0.0356877960559 0.0308713856337 0.0214781578171 0.0172981345721 0.0115767140502 0.00662178564358 
17.282 0.0729196868755 0.064541704179 0.0543997390006 0.0466480982337 0.0396773909552 0.0316319246549 0.0249501973925 0.0177793661252 0.012193392824 0.00723994247165 
17.631 0.0645614791288 0.0545599364098 0.0478579269926 0.0395018932454 0.032507093854 0.0257164615098 0.020395851588 0.0152148080698 0.0104191554165 0.00621201553791 
17.987 0.0633624823554 0.0566022633919 0.0492058991712 0.0420426625401 0.0344062560278 0.0283442249435 0.0216302109359 0.0160678431779 0.0108560088796 0.00631373030791 
18.351 0.0504012673018 0.0426599599739 0.0353276444751 0.0296066021168 0.0253419874752 0.0206025104828 0.0159564369061 0.0115533903891 0.00783408945523 0.00489986721077 
18.721 0.0532293047876 0.0482113133781 0.0429911251107 0.0361817056248 0.029092258601 0.0232771781249 0.0178653695914 0.0134218885602 0.00930173876006 0.00535011506287 
19.099 0.0469749396088 0.0393428909415 0.0331094663492 0.0281156648467 0.0235308665618 0.0193269640153 0.0154217298832 0.0114389443063 0.00765678683808 0.00473400688927 
19.485 0.0460452411447 0.0401984167076 0.0339775218955 0.0291998044008 0.0237590636694 0.0190099869136 0.0145480330001 0.0107764763573 0.00750913622962 0.0044397567072 
19.879 0.034853866478 0.0308352517211 0.0277285556107 0.0221992289313 0.0195352145643 0.0154536983801 0.0120815592374 0.00884952338023 0.00610206393758 0.00372149328217 
20.28 0.0408937002231 0.0348339473086 0.029920142801 0.0261957025184 0.0197544781599 0.0167644952631 0.0130093672185 0.00982258062748 0.00666802546783 0.00402630147778 
20.69 0.0323891856215 0.0283023398489 0.0230803950478 0.0198129457991 0.0178329906249 0.0134625313069 0.0105182428332 0.00777425493615 0.00545065263571 0.00330111500802 
21.108 0.0316478161875 0.0281700217336 0.0251672079745 0.0206586356382 0.0163105867171 0.0138701241104 0.0107697876194 0.00798519190963 0.00542656346403 0.00332196166749 
21.535 0.0282790441291 0.0243080229071 0.020205957852 0.0172845191955 0.0146370901954 0.0114939723127 0.00899014654138 0.00667966799397 0.00460320515337 0.00283535322276 
21.97 0.025209122035 0.0215562648737 0.01849117721 0.0158117504798 0.0129328637382 0.010716299584 0.00824453118669 0.0061765188995 0.00435603788373 0.00263413466553 
22.413 0.0255311055073 0.0223257917694 0.0204826890611 0.0162889275515 0.0136049293643 0.0108507485075 0.00849517955577 0.00636153513269 0.00433895228335 0.00268386450053 
22.866 0.0227800052973 0.0202744551258 0.0152572652539 0.0137100911073 0.0112003564599 0.00921354691137 0.00715941994132 0.005244313032 0.00368797341115 0.00226582464891 
23.328 0.0196079217234 0.0156788123054 0.0151315871859 0.012867587274 0.0106852796245 0.00840861825382 0.0065960280679 0.00501299942964 0.0033985832867 0.00214888737344 
23.799 0.0191000316567 0.0183846955882 0.0153228224222 0.012119866378 0.00984828885842 0.00815589763289 0.00632782193679 0.0046657286118 0.00337847096902 0.00197058328031 
24.28 0.0184477336473 0.0147643703235 0.0122016748828 0.011177056898 0.00930386445979 0.00750825463403 0.00580577928543 0.00440143367064 0.00292278101389 0.00193340043369 
24.771 0.0146775860566 0.0127575571578 0.0116019772845 0.00931109301833 0.00773003563 0.00617058913562 0.00488290843148 0.00360996070636 0.00256411641629 0.00153923208573 
25.271 0.016349217607 0.0141499837035 0.0117279209754 0.0101025745095 0.00818752797724 0.00668056863614 0.00518043172747 0.00385947612351 0.00268640476775 0.00169813325879 
25.782 0.011321871714 0.0108137096764 0.0091088586493 0.00748867935727 0.0063483140547 0.00509499571884 0.00400602501063 0.00298176788048 0.00211749350148 0.00125927672427 
26.302 0.0149596179126 0.0115714926238 0.0102834652207 0.00873393247568 0.00710102112824 0.00578464707089 0.00442561068949 0.00332387755969 0.00231132848609 0.00153781275353 
26.834 0.00996968366169 0.00945029820088 0.00789066330913 0.00665954815524 0.00551423692588 0.00441300936726 0.00352533914759 0.0027032196947 0.00182372812606 0.00111491457417 
27.376 0.0111257352952 0.00941795010447 0.00812133702682 0.00678839049319 0.00557808361993 0.0045404109955 0.00347224782529 0.0025190702013 0.0018900071249 0.0011622822278 
27.929 0.0096005589516 0.00816359275361 0.00693740810964 0.00591249684782 0.00488939772174 0.00397888745052 0.00313511253772 0.00238313137573 0.00157595463132 0.000991131148605 
28.493 0.00894633967705 0.00810636594003 0.00698918331319 0.00584508911166 0.00473490447157 0.00380047465745 0.00296655198412 0.00223239157727 0.00156040248671 0.00104649951487 
29.069 0.00820135035652 0.00681917882511 0.0058007585447 0.00485338914817 0.00411631878025 0.00333516624196 0.00259873274597 0.00193545134228 0.0014264195783 0.000793441224596 
29.656 0.00770416009654 0.00668967684347 0.00573351674171 0.00483602108572 0.00390812649098 0.00316201930187 0.002433933608 0.00182929467467 0.00121449097128 0.000869740532076 
30.255 0.00682130462493 0.00596477629988 0.00502278383071 0.00425346397555 0.00352834040678 0.00281282194471 0.00226898893413 0.001659747027 0.00124014413399 0.000726050544931 
30.866 0.0067117315893 0.00571478715477 0.00498977362663 0.00413106927433 0.00341018811196 0.002797973959 0.00207972479119 0.00164440879998 0.00107246047851 0.00072273229054 
31.49 0.00561768164185 0.00489460955291 0.00410666271516 0.00348867650353 0.00286544976202 0.00227479158554 0.00188328958152 0.00135388904138 0.000986201087431 0.000610073842802 
32.126 0.00556365685003 0.00478565826712 0.00412057020697 0.00346661682897 0.00279519185376 0.00232169294168 0.00169939892736 0.00131166989211 0.000967789905215 0.000601061054105 
32.775 0.00497257117821 0.00429430320468 0.0036425949061 0.003024597425 0.00257992008416 0.00202328941154 0.00166025123807 0.00119266584059 0.000776865306066 0.000534690848668 
33.437 0.00451156907434 0.00388970607727 0.00330130350438 0.00279861792933 0.00226746982672 0.00182706036059 0.0013984125122 0.00111844825606 0.000815057894031 0.000491927057351 
34.112 0.00429810543436 0.00371967408495 0.0032177691026 0.00269194884164 0.00218648033148 0.00180850821573 0.00139558794883 0.000989523958743 0.000705640629447 0.000464327857788 
34.801 0.00385102847745 0.00330367793596 0.00277556686195 0.00233943383687 0.00192924774766 0.00154102233084 0.00122141360988 0.000947135790366 0.000672484870422 0.000419144641995 
35.504 0.00372762040728 0.00321852890241 0.00277092442899 0.00230179597185 0.00190537952949 0.00151218559351 0.00119092822479 0.000888713326331 0.000610145030271 0.000402352873685 
36.222 0.00304128162307 0.00259306496988 0.0022048053009 0.00188370294425 0.00155417584425 0.0012822755067 0.000953308076723 0.000702919587621 0.000520451008458 0.000331611055693 
36.953 0.00323216117821 0.00279930334484 0.00236204552542 0.00196321231204 0.00158125025905 0.00126745355572 0.00104371336245 0.000779371448588 0.000534869510548 0.000347336286436 
37.7 0.0026812239996 0.00233258531303 0.00201799705008 0.0016567069484 0.00140796864658 0.00113051906118 0.000824080143173 0.000672017700394 0.000464427516947 0.000295433395772 
38.462 0.00259277660122 0.0022001334777 0.00184667520153 0.0015911331068 0.00123722579268 0.000998683767851 0.000832323372069 0.000569920643945 0.000423459016245 0.000276197449323 
39.239 0.00224556281659 0.00197134032561 0.00166852733572 0.00137459876448 0.00120618546398 0.000971628685872 0.000721366293091 0.000552269096129 0.000385611718802 0.00025110100192 
40.031 0.00228153703348 0.00189483553326 0.00163836812781 0.0013906096013 0.00107517193306 0.00086836667779 0.000689906273927 0.000527094481453 0.000376595149138 0.000239114052766 
40.84 0.00190923079041 0.00170341785295 0.00143586798731 0.00117040997701 0.00100156203163 0.000803531974938 0.000639720771875 0.000477351307045 0.000322929226071 0.000212883831654 
41.665 0.00189711897484 0.00159013378171 0.00135716929921 0.00114747839549 0.000926023759036 0.000762457250816 0.000556827697305 0.000426621335314 0.000315047470604 0.000202966657595 
42.507 0.00158238328109 0.00138668149318 0.00117472269352 0.000993300020199 0.00079867578949 0.00062151980963 0.000524149231126 0.000380846382684 0.000267373295952 0.000173042788534 
43.365 0.00162010009396 0.00136512751061 0.00114065532059 0.000969417839748 0.000811510238662 0.000649343880393 0.000486227452835 0.00037537425767 0.000263875259297 0.000173040598535 
44.241 0.00139760976139 0.00121755388086 0.00105186932895 0.000834708428203 0.000690341326638 0.000586732891521 0.000434984814685 0.000331062162289 0.000237823952201 0.000153546989123 
45.135 0.00130644297908 0.00112055508799 0.00095996765274 0.000828672726204 0.000652138865213 0.000507092250439 0.000428134351619 0.000305832820253 0.000214511568078 0.000140421422097 
46.047 0.00117497813289 0.00100611459629 0.000828503829163 0.000686525949738 0.000604914787176 0.000464186912859 0.000351459020651 0.000275108376841 0.000198919445127 0.00012882955219 
46.977 0.00113307371112 0.000964692751997 0.000836273474458 0.000702735358449 0.000537820237169 0.000467583526462 0.000353154485851 0.000261907974705 0.000182085035844 0.000118755959888 
47.926 0.000996188054837 0.000851900081656 0.000721126152695 0.000598841799705 0.00049680634901 0.000376936584356 0.00030960820535 0.000233688746245 0.000166782059866 0.000110593193964 
48.894 0.000936397000582 0.000817192118938 0.000694956766155 0.000565908738308 0.000473247636877 0.000384043624623 0.000290291283976 0.000217338802632 0.000155139190698 9.87562714678e-05 
49.882 0.00086147883905 0.000717685856536 0.000596780935623 0.000516122593261 0.000414802828303 0.000342667279694 0.000265738933011 0.000198688158046 0.00014154486149 9.39974631873e-05 
50.89 0.000771824024766 0.00068639714484 0.000595060092291 0.000489435443013 0.000387655438575 0.000308918421816 0.000239276021507 0.000183117578718 0.00012899029874 8.35640608273e-05 
51.918 0.000735177127122 0.000600834250185 0.000487736480905 0.000408667217687 0.000351526049534 0.000279934313346 0.000220275468021 0.000160627067015 0.000115008393146 7.49010392997e-05 
52.966 0.000650678602733 0.000578427615919 0.000501565164699 0.000429104301678 0.000336568933085 0.000268902976565 0.000207704566356 0.000160000315369 0.000112028267491 7.48179914384e-05 
54.036 0.000625754357769 0.000535306617287 0.000461009068496 0.000350259038008 0.000312906157571 0.000241397800767 0.000187504297588 0.000138275838321 0.000100049146685 6.42559906905e-05 
55.128 0.000572552955093 0.000473412168834 0.000382742982353 0.000344919006429 0.000251881315909 0.000221276505052 0.000171249050728 0.000129065109065 9.10084865797e-05 6.00731160668e-05 
56.242 0.000494617838704 0.000430370585567 0.000380673341566 0.000317070618292 0.000264890010977 0.000199888835213 0.000156033742328 0.000118602697969 8.41921487858e-05 5.45680827423e-05 
57.378 0.000475272248862 0.000405711817875 0.000330473955916 0.000269515886552 0.000229392650946 0.000186944777358 0.000145762510602 0.000106440949478 7.48797574552e-05 5.07216388574e-05 
58.537 0.000449847689588 0.000385553048821 0.000342142351984 0.00026666090382 0.000216428278904 0.000173828861597 0.000132310513959 0.000101650091441 7.35008763545e-05 4.7637362529e-05 
59.72 0.000395512356062 0.000334040887467 0.000250745087746 0.000248221607885 0.000190460340257 0.000152013382038 0.00012076734928 8.96589139595e-05 6.25667750933e-05 4.08226334246e-05 
60.926 0.00036854654755 0.000317757155419 0.000302120495344 0.000214626674091 0.000184282965309 0.000147004298038 0.000112427241602 8.38877388244e-05 6.10936134808e-05 3.90702673071e-05 
62.157 0.000329097886154 0.000284920510203 0.000213621125453 0.000195887949494 0.000159037894773 0.000128859116292 0.000100030182412 7.59873258042e-05 5.25279703415e-05 3.62475187737e-05 
63.412 0.000321806975939 0.000262590813033 0.000247162700666 0.000194150557571 0.000156222070118 0.000123187651404 9.60874637263e-05 7.0949656351e-05 5.18708549902e-05 3.31361054025e-05 
64.693 0.000283852371554 0.000250552831457 0.000189989433431 0.000167138661528 0.0001360854403 0.000110222852381 8.41110027622e-05 6.40845370909e-05 4.41413140829e-05 2.94784416329e-05 
66.0 0.000259932924223 0.00022736699464 0.000196736362117 0.000159994035087 0.000129663181393 0.000103252075711 8.10848508829e-05 6.08841313166e-05 4.35595005384e-05 2.83939071435e-05 
67.334 0.000242857854793 0.000192251089036 0.000169051644033 0.00013902259065 0.00011497929835 9.14085852665e-05 7.0127998917e-05 5.15519082737e-05 3.70539937591e-05 2.43118648035e-05 
68.694 0.000227297177248 0.000197444863835 0.000162018271671 0.000135822483659 0.00010789505714 8.73771178983e-05 6.7970768926e-05 5.12165950029e-05 3.64461633565e-05 2.37685228304e-05 
70.082 0.000190308338392 0.000168762759499 0.000141976963618 0.000116274543138 9.67574966617e-05 7.58434214562e-05 5.9001053836e-05 4.38003814466e-05 3.05804022076e-05 2.13131009906e-05 
71.497 0.00020174355444 0.000169942619588 0.000139766734853 0.000116240510107 9.26091252125e-05 7.58371822754e-05 5.77939707235e-05 4.44150448272e-05 3.11419744717e-05 1.91616917013e-05 
72.942 0.000160699991792 0.000135472890449 0.000118032150116 9.82574514532e-05 8.02848131773e-05 6.24296274306e-05 4.95186198704e-05 3.57170818385e-05 2.63904610518e-05 1.77218756414e-05 
74.415 0.000167519179124 0.000139826363554 0.000115520502735 9.51383869568e-05 7.72155689243e-05 6.23443994361e-05 4.63875804624e-05 3.61139501433e-05 2.52629272624e-05 1.66241031315e-05 
75.918 0.000143349814231 0.000122320703505 0.000103708750603 8.65270292872e-05 6.97030893913e-05 5.59555100339e-05 4.48532631671e-05 3.20029689361e-05 2.29011955691e-05 1.56618878539e-05 
77.452 0.000133434197066 0.000114070582076 9.63815610119e-05 7.80183929881e-05 6.45572060709e-05 5.04363854806e-05 3.76569740549e-05 2.97542921455e-05 2.08240451404e-05 1.30512400298e-05 
79.017 0.000120981153261 0.000103476356929 8.57807412219e-05 7.27690271743e-05 5.80083314222e-05 4.67060923191e-05 3.7620032043e-05 2.64993574082e-05 1.84472960389e-05 1.28329706114e-05 
80.613 0.000110885218921 9.57213500994e-05 8.09084873087e-05 6.55555553757e-05 5.28145093038e-05 4.24377533846e-05 3.15064708234e-05 2.43899285702e-05 1.80673684546e-05 1.14119298412e-05 
82.241 0.000107852795086 8.87781268594e-05 7.43045395671e-05 6.25015515021e-05 5.16739467853e-05 4.0460406079e-05 3.15400514393e-05 2.36840030124e-05 1.64720849988e-05 1.0870185373e-05 
83.903 9.36696206375e-05 8.07417866624e-05 6.79521309009e-05 5.44473898551e-05 4.37155007044e-05 3.53257751022e-05 2.71849659129e-05 2.02413438344e-05 1.43194459509e-05 9.56366629403e-06 
85.598 8.75564130359e-05 7.35475157974e-05 6.15592035664e-05 5.22312919559e-05 4.16392232798e-05 3.33628577889e-05 2.58892839244e-05 1.90874186274e-05 1.37325467595e-05 8.91556238727e-06 
