k[h/Mpc] dP/dk(z=0.00) dP/dk(z=0.08) dP/dk(z=0.17) dP/dk(z=0.29) dP/dk(z=0.42) dP/dk(z=0.59) dP/dk(z=0.80) dP/dk(z=1.08) dP/dk(z=1.45) dP/dk(z=2.00) 
0.1451 -53018.0982073 -48829.8900614 -44265.2489463 -39419.8223962 -34303.5318708 -29047.5547332 -23749.927234 -18587.5268379 -13741.6963432 -9419.41327336 
0.14803 -50251.1185617 -46296.1481808 -41964.2165961 -37369.4349388 -32540.3396783 -27530.8240009 -22488.0099969 -17613.8689038 -13027.8681622 -8933.31274617 
0.15102 -46514.2433114 -42797.8069079 -38831.9560663 -34580.3954977 -30114.2035267 -25495.5283875 -20849.0933477 -16306.8290085 -12049.4674327 -8262.71907996 
0.15407 -41905.6498307 -38561.9310255 -35000.7503332 -31153.983934 -27110.7609812 -22962.4494553 -18759.5496581 -14668.2020035 -10857.5810555 -7446.38921322 
0.15718 -36672.7389869 -33779.8769008 -30642.4286983 -27279.3575701 -23744.3113055 -20098.6652574 -16408.6043624 -12848.4649482 -9508.14238384 -6518.15672248 
0.16036 -31325.7559382 -28860.0220721 -26160.8430136 -23306.9199416 -20290.3086506 -17155.2680344 -14058.4347027 -10990.125699 -8119.58807732 -5566.81056551 
0.1636 -26440.8610359 -24322.2682798 -22070.9540146 -19638.1815295 -17090.4329847 -14471.3011044 -11835.7437569 -9259.16454103 -6848.60659734 -4697.2731921 
0.1669 -22070.7562116 -20338.0694232 -18449.472549 -16430.6497971 -14300.8251754 -12115.0601917 -9869.17968872 -7738.98736334 -5722.51190958 -3922.04135906 
0.17028 -18761.0880235 -17282.426152 -15665.9067313 -13941.8676867 -12146.2574081 -10286.4939898 -8411.94770907 -6575.9141974 -4864.43332927 -3333.90666141 
0.17371 -16616.9986827 -15274.2676141 -13842.448891 -12353.3698407 -10732.73533 -9072.31141682 -7442.39074271 -5817.0127297 -4302.22920266 -2949.83510475 
0.17722 -15400.1431073 -14200.4952821 -12892.035741 -11485.8651744 -9989.43268446 -8455.18616044 -6898.10152639 -5406.10818912 -3996.68305577 -2742.70339554 
0.1808 -15318.2101924 -14095.1247682 -12802.3954907 -11369.4662445 -9915.69198811 -8400.49266081 -6866.02198139 -5367.65804357 -3970.71824358 -2720.86030415 
0.18446 -16127.7806419 -14846.8753825 -13455.9852834 -11975.8292223 -10422.6578623 -8821.31368794 -7231.88891671 -5645.90846272 -4174.75869823 -2863.23456813 
0.18818 -17531.1625815 -16156.0004703 -14642.0107138 -13055.3306512 -11375.7351007 -9624.93008489 -7848.30970907 -6148.79985017 -4547.80410997 -3119.85384099 
0.19198 -19160.1884775 -17649.7361999 -16006.2815185 -14263.919684 -12408.8738153 -10489.3363322 -8579.6154272 -6717.08804702 -4967.79830275 -3403.76341712 
0.19586 -20605.0674035 -18964.5745464 -17213.7967082 -15308.6064297 -13322.0524586 -11272.4215634 -9224.93378521 -7217.39290091 -5337.38520731 -3659.5813093 
0.19982 -21432.7407165 -19714.4572212 -17880.0068729 -15921.4058008 -13863.6941682 -11741.6123416 -9593.9061779 -7506.48441713 -5552.93264221 -3806.53412633 
0.20386 -21521.2033976 -19835.3365925 -17976.6470883 -16016.3506597 -13936.3571195 -11800.4174297 -9646.10293971 -7547.6808307 -5581.14813576 -3828.56503192 
0.20797 -20738.2730319 -19112.1730265 -17337.3190769 -15431.5759462 -13439.9058802 -11369.3784286 -9293.54869759 -7273.02847576 -5378.98991822 -3688.15739632 
0.21218 -19262.4593814 -17714.2568643 -16065.6611005 -14320.9325459 -12462.592197 -10549.8692346 -8620.07718114 -6744.26483163 -4988.09291336 -3417.73795937 
0.21646 -17249.8551732 -15877.6686263 -14419.0283407 -12838.5890135 -11163.488348 -9451.64008266 -7728.26889742 -6045.24160921 -4471.25473441 -3067.74993581 
0.22083 -14840.0072708 -13682.7314032 -12416.5416298 -11042.6558305 -9603.61071034 -8136.83149944 -6650.2179848 -5204.96521193 -3849.54842594 -2640.06227903 
0.2253 -12547.7127385 -11549.7458012 -10464.3974355 -9316.68104978 -8117.40682374 -6868.63579798 -5615.76189735 -4394.77642899 -3249.38226041 -2226.41174971 
0.22985 -10610.4105725 -9767.62513349 -8848.97789937 -7888.91070884 -6873.02538498 -5811.46609229 -4752.02058273 -3717.03573379 -2749.05345252 -1884.6072943 
0.23449 -9190.19427376 -8460.79096535 -7666.61035731 -6836.97989867 -5944.2930731 -5033.92088089 -4113.24506418 -3219.5118524 -2380.95193498 -1633.16974882 
0.23923 -8390.75377707 -7734.39842907 -7026.66446231 -6248.64851606 -5438.05442682 -4603.34870973 -3763.01123706 -2943.96188594 -2176.55854574 -1493.07632593 
0.24406 -8236.31380382 -7576.1822811 -6874.20242535 -6112.32835961 -5330.31538901 -4511.99822768 -3688.70170762 -2885.28218306 -2133.60816282 -1463.4293948 
0.24899 -8576.77323269 -7880.28237493 -7154.31485122 -6369.39229141 -5549.50310811 -4696.82385842 -3839.08145331 -3003.27423635 -2222.33645441 -1523.38324861 
0.25402 -9183.60316316 -8472.93590331 -7683.05561152 -6839.23950192 -5946.06419874 -5032.6411172 -4114.20211585 -3220.75354867 -2381.2284435 -1632.09700405 
0.25915 -9703.43370561 -8933.49961569 -8097.22820454 -7210.75894557 -6278.62617811 -5312.94955288 -4342.99042679 -3398.48664148 -2514.24539744 -1723.48244065 
0.26439 -9847.5628186 -9069.02307766 -8228.89941183 -7330.95166116 -6382.0399944 -5402.74392193 -4416.51455613 -3454.17504473 -2555.03152461 -1752.88916012 
0.26973 -9604.01079578 -8837.01713409 -8020.26826191 -7139.63718572 -6213.36231722 -5260.29700028 -4299.83492615 -3365.62556605 -2487.33620073 -1705.71852378 
0.27518 -8973.7695289 -8260.22100858 -7489.04424906 -6669.4552482 -5805.37833671 -4912.2320013 -4016.37585137 -3141.87678955 -2325.28316244 -1592.63181081 
0.28074 -8048.06401823 -7425.4921947 -6730.73949955 -5993.17883575 -5217.43775756 -4415.69271838 -3610.41962905 -2824.42995486 -2088.78496293 -1433.33402571 
0.28641 -7012.11026781 -6452.02421674 -5852.45376868 -5210.84555885 -4536.46175423 -3840.15670286 -3139.28000135 -2457.4548227 -1816.05835586 -1245.52321934 
0.29219 -6032.13321971 -5549.11775221 -5033.53729293 -4482.34926621 -3901.15780398 -3302.40577278 -2699.35598135 -2110.93665921 -1562.13091957 -1069.55246948 
0.2981 -5339.58239205 -4918.14842358 -4461.14792462 -3972.88475745 -3457.67644022 -2926.77565074 -2391.86026991 -1871.9644989 -1384.23170698 -950.09569955 
0.30412 -5016.50560363 -4618.78993262 -4189.7718561 -3730.12508524 -3247.17242056 -2748.9044956 -2245.9307218 -1758.61548635 -1299.57146572 -891.799683861 
0.31026 -4937.31496762 -4546.18993575 -4123.11284505 -3671.33452089 -3196.5463842 -2705.03067971 -2211.6004326 -1729.50796879 -1279.63965979 -877.200176738 
0.31653 -5025.88375423 -4628.60387595 -4197.37728244 -3737.30904178 -3252.43121427 -2753.07019766 -2251.49033277 -1761.49752798 -1302.86696641 -893.37886253 
0.32292 -5139.01045495 -4731.11947654 -4291.70385891 -3821.21618827 -3326.10540527 -2815.51333071 -2301.56683253 -1800.96631513 -1332.29742455 -913.363699036 
0.32945 -5116.94127729 -4712.50470639 -4273.21262135 -3805.80047157 -3313.04283795 -2803.97399058 -2291.95353169 -1793.85261934 -1327.00835225 -909.365027323 
0.3361 -4880.1289231 -4492.63949897 -4075.77968296 -3629.4688779 -3158.99771013 -2673.5592221 -2185.07195919 -1709.51264665 -1263.73584258 -867.285425798 
0.34289 -4466.24670748 -4111.59979624 -3730.39414193 -3321.06051156 -2890.68445914 -2447.2173522 -2001.0384357 -1565.19316284 -1157.53946829 -793.657293045 
0.34982 -4002.13376839 -3685.62775496 -3343.00831837 -2976.00964375 -2590.46043491 -2193.36556825 -1792.66467389 -1403.38648231 -1037.89214207 -710.674939382 
0.35689 -3577.71388599 -3294.14340575 -2987.12848402 -2659.92298727 -2316.38686226 -1959.33417516 -1602.29840964 -1253.42937001 -927.091621066 -635.429147679 
0.36409 -3262.02009425 -3004.60613369 -2724.13017707 -2426.67899647 -2112.18686219 -1787.62425823 -1462.18973598 -1143.39234651 -845.227572783 -580.459480321 
0.37145 -3103.303231 -2857.9754439 -2592.26124895 -2307.48215804 -2008.29363408 -1700.86164033 -1388.96977242 -1087.45582676 -804.675792507 -551.42720818 
0.37895 -3050.74829961 -2807.43668779 -2547.48901299 -2267.82726347 -1973.8730787 -1670.54668357 -1365.65709419 -1069.17296955 -790.166109221 -541.564935144 
0.38661 -3012.10795225 -2774.1380606 -2516.13503928 -2241.19077725 -1950.89217876 -1650.88915617 -1349.67350924 -1055.97408015 -780.594833826 -535.837306156 
0.39442 -2937.56889293 -2705.16842493 -2453.43515571 -2184.39049809 -1901.76561979 -1609.21241871 -1315.31664081 -1029.49778694 -761.390476319 -521.779131507 
0.40239 -2774.60311451 -2554.15736 -2316.7062875 -2062.84176662 -1794.9990263 -1519.47141566 -1242.92255054 -972.16908239 -718.880585876 -493.08705342 
0.41052 -2552.25614935 -2350.13788943 -2131.17817924 -1898.15421285 -1652.63030688 -1399.26408155 -1143.86368955 -894.608184875 -661.990865694 -453.63893385 
0.41881 -2332.09452174 -2147.26307018 -1947.93461432 -1733.57552129 -1510.00290894 -1278.03669056 -1044.32826423 -816.652509182 -603.82611845 -414.38592985 
0.42727 -2148.04940976 -1978.27254083 -1793.84944809 -1597.64850327 -1389.82974062 -1176.8050011 -961.96427303 -752.817104942 -557.099702239 -381.652211248 
0.4359 -2026.275729 -1864.66268455 -1691.74713146 -1507.05450933 -1311.52117437 -1109.97412021 -906.971372137 -710.138570144 -525.687312697 -360.041860331 
0.44471 -1953.61880718 -1799.3334399 -1632.59281949 -1452.67384504 -1265.55726355 -1070.02942644 -875.141451935 -684.417394381 -506.290956437 -347.312358045 
0.45369 -1885.15799887 -1736.18313329 -1574.23218398 -1402.44883424 -1219.76102098 -1032.8315542 -844.801726425 -660.913278302 -488.586440677 -335.121053699 
0.46286 -1798.2764625 -1655.68766735 -1501.34687861 -1336.6506926 -1163.37678422 -985.554941542 -804.984629827 -630.153450324 -465.823751022 -319.405707334 
0.47221 -1684.71607089 -1551.67323028 -1407.3430966 -1252.75913182 -1091.33242371 -923.342308494 -754.487307254 -590.822154391 -436.595433678 -299.384631837 
0.48174 -1557.71497987 -1434.42035647 -1301.23461666 -1158.97891771 -1008.29492949 -853.391046496 -698.240738486 -545.347408107 -403.842747576 -276.906190502 
0.49148 -1449.27343947 -1334.05751889 -1210.48404464 -1077.39328417 -938.081510797 -794.13639504 -648.99170188 -508.307629715 -375.565494283 -257.549819658 
0.50141 -1366.70729484 -1258.15913548 -1141.02064262 -1016.11766896 -884.826107983 -748.884492869 -611.877906296 -479.080040295 -354.213293922 -242.806646825 
0.51153 -1301.09842112 -1197.90779605 -1086.6132275 -967.911523117 -842.123975946 -712.584109501 -582.524031759 -455.210095797 -337.18111832 -231.169246273 
0.52187 -1238.04315035 -1140.37009852 -1033.77157571 -920.643991158 -801.183753195 -677.926179297 -554.831320542 -434.122957414 -320.913178463 -220.080618625 
0.53241 -1168.78581647 -1076.23588091 -975.8710194 -868.687804272 -756.522969567 -640.304184234 -523.958517151 -409.740306614 -302.817038946 -207.637968295 
0.54317 -1092.6492327 -1005.40718697 -913.077129011 -812.443266377 -707.033895529 -599.110902213 -488.746517107 -382.916969752 -283.244527245 -194.13156024 
0.55414 -1021.32042723 -940.730596822 -852.460635622 -759.955658466 -661.196982947 -559.884445949 -457.515418123 -358.010049334 -264.735529543 -181.565964091 
0.56533 -960.029332562 -884.727827642 -801.989228719 -714.580004909 -621.80347842 -525.605852921 -430.479158391 -336.57945565 -248.918281556 -170.673561305 
0.57675 -907.393664302 -835.237888421 -757.960781774 -674.547166971 -586.918299647 -496.89562686 -406.359482121 -318.07763839 -235.285834117 -161.283031453 
0.5884 -858.366052386 -790.445167122 -716.592983491 -638.088916523 -555.816126713 -470.940027101 -384.470891134 -300.769029292 -222.411111012 -152.548385083 
0.60029 -807.353537227 -743.164894374 -674.741818179 -600.473154028 -522.503451133 -442.043511999 -361.375615697 -282.888022744 -209.17081478 -143.423802217 
0.61242 -757.691641816 -697.589124268 -632.735071767 -563.488342446 -490.377706824 -414.842609738 -339.365510049 -265.469701497 -196.379504039 -134.646693504 
0.62479 -711.536641263 -655.910208108 -594.305811336 -529.051316707 -460.868019364 -390.175924424 -318.821276672 -249.448666151 -184.493383628 -126.487388161 
0.63741 -669.217855292 -615.593081133 -559.289569857 -498.055421455 -433.191201418 -366.382791823 -299.698556582 -234.580181488 -173.423113925 -118.898945638 
0.65029 -629.743274433 -579.763867351 -525.263366112 -468.210987284 -407.46703289 -345.203582537 -281.969317168 -220.593670572 -163.196119707 -111.865514449 
0.66342 -591.817893671 -545.311244363 -494.303696036 -439.902520364 -383.10009894 -324.4126292 -265.115627803 -207.432012136 -153.405542183 -105.177522715 
0.67683 -556.194456153 -511.76966097 -464.874408164 -413.881176557 -360.319957314 -304.747466276 -249.159193184 -194.991792197 -144.168927925 -98.90306021 
0.6905 -523.680344505 -481.91873217 -436.822520481 -389.275142122 -338.927215178 -286.769249942 -234.392762441 -183.363759579 -135.684316682 -93.0114904345 
0.70445 -491.598530972 -453.127661641 -410.942013069 -365.283059169 -318.151848198 -269.394418904 -220.236913271 -172.310382897 -127.414647737 -87.3648567952 
0.71868 -462.195928009 -425.640481729 -385.98518348 -343.546981914 -299.116118527 -253.207352516 -206.98689834 -161.951238805 -119.769312743 -82.1550567739 
0.7332 -434.306402596 -399.82213242 -362.633705888 -323.280130568 -281.120457949 -237.92525611 -194.495701155 -152.19202855 -112.555484777 -77.1619824713 
0.74801 -407.889188795 -375.64821277 -340.961485295 -303.435547704 -264.172524118 -223.566062168 -182.773637296 -143.047853078 -105.771484162 -72.5301464516 
0.76312 -383.656231454 -352.540126634 -319.841960737 -284.814686562 -248.075807952 -209.948396989 -171.595832564 -134.268213832 -99.3154306072 -68.0590980829 
0.77854 -359.813133384 -331.706253998 -300.573366406 -267.816734548 -233.058147945 -197.314073461 -161.283567333 -126.182864389 -93.2918877734 -63.9923690315 
0.79426 -337.902557331 -311.757237513 -282.427704283 -251.492971984 -218.896882885 -185.271463463 -151.47574053 -118.526559169 -87.6618179363 -60.126222368 
0.81031 -317.769505219 -291.805459149 -265.079865063 -236.037528153 -205.438853091 -173.898702932 -142.186146227 -111.260308204 -82.259149331 -56.3840166464 
0.82668 -298.03191168 -274.382697985 -248.963439525 -221.659478111 -192.982413212 -163.359431254 -133.492315855 -104.444295472 -77.2764980163 -52.9702969284 
0.84338 -279.809625135 -258.009653439 -233.796184101 -208.152553776 -181.20536009 -153.361828232 -125.393807278 -98.0795669749 -72.5696614363 -49.7406073532 
0.86041 -262.79428266 -241.808393191 -219.391076172 -195.336795 -170.0428171 -143.93694073 -117.681007351 -92.0919063546 -68.0843177167 -46.6761503258 
0.8778 -246.427096594 -226.949389709 -205.847954984 -183.309272177 -159.532697556 -135.019777181 -110.363243697 -86.3850911719 -63.8735090543 -43.8095217218 
0.89553 -231.424224459 -213.073372098 -193.253687896 -172.098335009 -149.790782758 -126.792320755 -103.66085079 -81.0880233999 -59.9514884173 -41.1175163718 
0.91362 -217.07740402 -199.865027816 -181.26445665 -161.403763051 -140.512683222 -118.937024955 -97.2025358152 -76.0692511295 -56.2707082551 -38.5623138665 
0.93208 -203.593160452 -187.489427514 -170.038047873 -151.404889191 -131.808074697 -111.532474118 -91.2017073839 -71.3581198019 -52.7863559998 -36.1943007816 
0.95091 -191.109667885 -175.995712746 -159.608658237 -142.129468991 -123.736481109 -104.723734206 -85.6050157787 -66.99638742 -49.5308521958 -33.9699016261 
0.97011 -179.268253914 -165.071416834 -149.74231693 -133.330758664 -116.018733939 -98.227864746 -80.2900955693 -62.819725279 -46.4528638743 -31.847435389 
0.98971 -168.121655804 -154.781874052 -140.428593997 -125.007686262 -108.838926568 -92.1125029321 -75.3033412556 -58.9039340145 -43.5945604331 -29.8619453179 
1.0097 -157.70725426 -145.208371385 -131.684894966 -117.292637581 -102.091098545 -86.4188867969 -70.6183791072 -55.2853779337 -40.8592477913 -28.0646731695 
1.0301 -147.886654232 -136.171247326 -123.473137476 -109.965405147 -95.6938904373 -81.0323207281 -66.2261498707 -51.8145244348 -38.3359451539 -26.2619003935 
1.0509 -138.876633702 -127.867431041 -115.988799159 -103.265280294 -89.8837427449 -76.0600074938 -62.2128704893 -48.6545024725 -35.9862842966 -24.6736867734 
1.0721 -129.943543932 -119.67030923 -108.564082939 -96.648847115 -84.1302707421 -71.1984239896 -58.2144573816 -45.5402631593 -33.6659928253 -23.099958666 
1.0938 -121.624469007 -112.011941662 -101.571481598 -90.4508079137 -78.7586508162 -66.6438340984 -54.487411272 -42.6185308802 -31.5519556485 -21.6047624426 
1.1159 -114.384063446 -105.28020632 -95.519856451 -85.0404056931 -74.0281466886 -62.6541019721 -51.2195017184 -40.1087087422 -29.6507435759 -20.3366751054 
1.1384 -107.194006743 -98.7173597692 -89.5221092043 -79.7154314626 -69.3777879614 -58.7535278315 -48.016041067 -37.5747448566 -27.7596027129 -19.0458345241 
1.1614 -100.14661705 -92.2277040765 -83.6243891261 -74.4830802006 -64.8389697877 -54.8567722487 -44.8550910876 -35.0670249734 -25.9438483161 -17.7993826929 
1.1849 -94.0543658354 -86.5740368089 -78.5424681982 -69.9245077034 -60.8730126636 -51.527244148 -42.1150154225 -32.9687184724 -24.408137784 -16.7113784498 
1.2088 -88.0068421636 -81.0213464646 -73.5061718659 -65.4542241894 -56.9834549542 -48.2518411405 -39.4272673718 -30.8447955525 -22.8025993996 -15.6423760856 
1.2333 -82.329536531 -75.8256538989 -68.7675582894 -61.220017393 -53.295752473 -45.1004355958 -36.8475082561 -28.8481486704 -21.3247407391 -14.6301056199 
1.2582 -77.4099312902 -71.2877712642 -64.6343137226 -57.5570288253 -50.0997480795 -42.4066005117 -34.6708753999 -27.1361253199 -20.0760579611 -13.752321851 
1.2836 -72.4878460943 -66.7266978606 -60.5394784467 -53.9127368632 -46.9135237526 -39.6976763822 -32.4716049491 -25.3847510322 -18.7819405006 -12.881856203 
1.3095 -67.7921631782 -62.4409899086 -56.6332777793 -50.4342098412 -43.8849500005 -37.1495039517 -30.37833712 -23.7849494125 -17.5689278507 -12.0505739501 
1.336 -63.3905169332 -58.3623827718 -52.9553595889 -47.1458728065 -41.0436841863 -34.7579146694 -28.4007291204 -22.2218390637 -16.4327641455 -11.2634679581 
1.363 -59.5442930798 -54.8299779817 -49.7265470054 -44.2712400052 -38.5429478075 -32.6133326842 -26.6666732054 -20.8401323163 -15.4307922146 -10.5821855926 
1.3905 -55.7090725871 -51.2875497579 -46.4951981981 -41.4157165689 -36.0674223763 -30.4984677581 -24.9578916612 -19.5307427326 -14.4344335303 -9.9003231403 
1.4186 -52.2079905788 -48.0521601917 -43.6016866045 -38.8191932386 -33.7682313195 -28.6126210719 -23.3596746363 -18.2867901054 -13.5286681694 -9.27388655905 
1.4472 -48.8012006005 -44.9665623461 -40.7801685707 -36.3039016212 -31.5811029937 -26.752112189 -21.8674661609 -17.0998396472 -12.6550949861 -8.67536216271 
1.4765 -45.6081755893 -41.980853824 -38.0835013091 -33.9137023874 -29.5481768006 -24.9929574649 -20.4353411545 -16.0024956706 -11.822334515 -8.10640126526 
1.5063 -42.8700926338 -39.4819248096 -35.7982581066 -31.8700355718 -27.7498284594 -23.4788374964 -19.1769152615 -15.0159849128 -11.10583928 -7.61662436067 
1.5367 -39.9690401773 -36.8054679599 -33.4015156438 -29.751192359 -25.87192592 -21.8871525777 -17.9230831702 -14.0128195766 -10.3616504702 -7.10486113138 
1.5678 -37.4787692394 -34.4897857326 -31.2883088521 -27.8554489395 -24.2598364079 -20.5521509626 -16.7968333341 -13.1336411444 -9.71464923082 -6.65992699075 
1.5994 -35.0682081486 -32.2861119747 -29.2574896897 -26.0584401664 -22.6854914402 -19.1978526949 -15.6882868846 -12.281815608 -9.08559276725 -6.22991157904 
1.6318 -32.7519595523 -30.1723528411 -27.3823363543 -24.3803023044 -21.2072866224 -17.946609852 -14.6706939084 -11.4812477059 -8.49200602486 -5.8215548116 
1.6647 -30.7082221673 -28.2742229283 -25.6422391398 -22.8354998282 -19.8744910929 -16.8276715242 -13.7534202983 -10.7636030189 -7.95742395551 -5.45628441121 
1.6984 -28.6628988707 -26.37891745 -23.9240853557 -21.2950244576 -18.553565677 -15.7020456974 -12.8321337575 -10.0421549586 -7.42661957984 -5.09290245515 
1.7327 -26.8532225525 -24.7395878383 -22.4485334117 -19.9731916378 -17.3930405262 -14.7227205662 -12.0376986305 -9.41682972358 -6.96442279852 -4.77464491423 
1.7677 -25.1220876979 -23.1284225192 -20.9762383547 -18.6931988852 -16.2520494046 -13.7591403436 -11.249060586 -8.80095368672 -6.50961053531 -4.4623304688 
1.8034 -23.5302265961 -21.6473648558 -19.6411484292 -17.4942496046 -15.2357098251 -12.8849064377 -10.5317191002 -8.23994213215 -6.09479327528 -4.17974457251 
1.8398 -21.9548158375 -20.2412848638 -18.3471427062 -16.3141736235 -14.217697241 -12.0354349446 -9.83844777283 -7.70004047133 -5.69286829086 -3.90297068217 
1.877 -20.538924729 -18.9141459264 -17.1601556726 -15.2869791245 -13.2900955503 -11.2541325973 -9.19843243723 -7.19773635482 -5.324722068 -3.64954685941 
1.9149 -19.2131167721 -17.6787350221 -16.0374658921 -14.2914306242 -12.4356527648 -10.5252712143 -8.60457596814 -6.73296515473 -4.97852984658 -3.4144186274 
1.9536 -17.9660605163 -16.5559363775 -15.0022172305 -13.3603040407 -11.6347950155 -9.84745076461 -8.05019880925 -6.29955973712 -4.65811290166 -3.19349284041 
1.993 -16.8243497435 -15.4705705138 -14.0270889492 -12.502122618 -10.8778998895 -9.20870235861 -7.52824678419 -5.88879576594 -4.35610452139 -2.98671585532 
2.0333 -15.6690402841 -14.4338942799 -13.0992383628 -11.6530417865 -10.150583913 -8.5893693744 -7.02256214345 -5.49403482437 -4.06200560581 -2.78632791977 
2.0744 -14.6691760811 -13.5149983018 -12.2586454118 -10.9111402667 -9.49708457922 -8.0386492203 -6.56961455979 -5.14208865959 -3.80450205121 -2.60748931192 
2.1163 -13.7392311216 -12.6486457001 -11.4666553588 -10.2099980399 -8.8858191339 -7.52251880095 -6.14960628417 -4.81107918772 -3.55860493266 -2.441004674 
2.159 -12.8200613053 -11.8092640354 -10.7190727234 -9.54390006717 -8.30791613033 -7.03192936756 -5.74799973823 -4.49802049238 -3.32476352192 -2.27997749509 
2.2026 -11.9821787786 -11.029007365 -10.0053540074 -8.90953886763 -7.75588418216 -6.56465214798 -5.36629671963 -4.19924326242 -3.105467972 -2.12826456499 
2.2471 -11.2013732323 -10.3093849516 -9.34870625633 -8.32508691405 -7.24614890544 -6.1329292018 -5.01502976882 -3.92221936204 -2.90216551889 -1.98917400083 
2.2925 -10.4585090737 -9.63687221208 -8.74082364087 -7.78161518546 -6.77439004385 -5.73458005374 -4.68736610873 -3.66867636488 -2.71307436424 -1.86043159525 
2.3388 -9.77262863614 -8.99631061916 -8.16039502404 -7.26695719756 -6.32610186942 -5.35382249547 -4.37656977321 -3.42360329099 -2.53191780649 -1.73639365699 
2.3861 -9.12758300725 -8.40472149049 -7.62267090015 -6.78746919988 -5.90815419142 -5.00081813408 -4.08861089777 -3.19854684642 -2.36553765713 -1.62238667075 
2.4343 -8.53145024237 -7.85601934679 -7.12508595493 -6.34375215436 -5.52195973511 -4.6741815948 -3.81954296952 -2.99006116111 -2.21077543884 -1.51619775192 
2.4835 -7.97415618401 -7.34342032888 -6.66098844515 -5.93133195624 -5.16145773292 -4.36918911763 -3.57226707833 -2.79438286059 -2.06666183458 -1.41586365312 
2.5336 -7.45195365816 -6.86030213635 -6.22270658929 -5.54031656749 -4.82329201186 -4.08296899432 -3.33781254865 -2.61238364306 -1.93229254256 -1.32513811833 
2.5848 -6.95351187261 -6.40131989259 -5.80585889856 -5.17014960583 -4.4999803791 -3.80902707598 -3.11255820667 -2.43638568299 -1.80138066885 -1.23629277842 
2.637 -6.49678295888 -5.9822988804 -5.42581456506 -4.83119853158 -4.20584947889 -3.55927175383 -2.91048387574 -2.27704105854 -1.68321039365 -1.15457280028 
2.6903 -6.05828214705 -5.57880350293 -5.0601084773 -4.50670880527 -3.92290630156 -3.31967096219 -2.71363619097 -2.12269265586 -1.57102780777 -1.07582161096 
2.7447 -5.66600627183 -5.216767948 -4.73243379685 -4.21311109195 -3.66787174728 -3.10449411512 -2.53791143472 -1.98475423228 -1.46887843292 -1.00757002492 
2.8001 -5.29127962291 -4.8727355249 -4.42039170841 -3.9352383764 -3.42541175004 -2.89828276329 -2.37029537337 -1.85557860974 -1.37119062108 -0.939967666975 
2.8567 -4.93678598324 -4.54626032945 -4.12266250486 -3.67201570019 -3.19618170364 -2.70581011989 -2.21135099583 -1.73064821893 -1.27914988088 -0.876622868792 
2.9144 -4.61206792521 -4.24541321298 -3.85033378809 -3.42830608534 -2.98451752395 -2.52685827408 -2.06558186699 -1.61483889365 -1.19526614836 -0.820265243632 
2.9733 -4.30745135208 -3.96621685266 -3.59680961353 -3.20260822276 -2.78685579829 -2.35879646791 -1.92851307754 -1.50932771585 -1.11647444206 -0.765122629758 
3.0333 -4.02073040709 -3.70270802455 -3.3591799389 -2.99037859656 -2.60330309495 -2.20353662225 -1.80124567047 -1.40954893016 -1.0429924614 -0.714744833872 
3.0946 -3.75053287587 -3.45351603665 -3.13326761111 -2.79050428333 -2.42851384043 -2.05550073332 -1.67985655376 -1.31516007789 -0.971944949218 -0.666594920567 
3.1571 -3.50384630075 -3.22571400053 -2.92537608632 -2.60450076564 -2.26743112741 -1.91910496869 -1.56939024105 -1.22819308095 -0.90704360137 -0.622417124526 
3.2209 -3.26558353441 -3.00683139335 -2.72711178409 -2.42855292237 -2.11395422441 -1.78908522037 -1.46271437527 -1.14385117069 -0.846663902311 -0.580435958651 
3.286 -3.05348976164 -2.8112313698 -2.5492754704 -2.27133486847 -1.97624996538 -1.67272517958 -1.36746923437 -1.07002744805 -0.791622329418 -0.542487460009 
3.3523 -2.84750404402 -2.62263490115 -2.3788002738 -2.11728087345 -1.84426335978 -1.56063573468 -1.27613961262 -0.998711735468 -0.738123139488 -0.506189966522 
3.4201 -2.65304989297 -2.44277312982 -2.21610790018 -1.97333112205 -1.71755568606 -1.45439212986 -1.18766262838 -0.929407079498 -0.687785019046 -0.471517188081 
3.4892 -2.48275197052 -2.28603314286 -2.07295346698 -1.84543091774 -1.60696928882 -1.3603916232 -1.11139732811 -0.869743879021 -0.643273104274 -0.441106226594 
3.5596 -2.3125730409 -2.13064863617 -1.93168831289 -1.72061181693 -1.49730798675 -1.2666165526 -1.03620780958 -0.810948976947 -0.599660112312 -0.411179298408 
3.6316 -2.15790928479 -1.98625693459 -1.8021234171 -1.6048609845 -1.39607721553 -1.18266421113 -0.966220932718 -0.755727306521 -0.559196584321 -0.383361134408 
3.7049 -2.01477809527 -1.85475626751 -1.68305029408 -1.49771336869 -1.30435034446 -1.10385374969 -0.903021573933 -0.706122587525 -0.522081718735 -0.358009341855 
3.7798 -1.87831685678 -1.72995812317 -1.56808940599 -1.39670916791 -1.21642651534 -1.02895938237 -0.841410003087 -0.658394647244 -0.486880869189 -0.333882869118 
3.8561 -1.75439975999 -1.61466666623 -1.46519239574 -1.30390907901 -1.13459180595 -0.961339309879 -0.785125596549 -0.614723409055 -0.454624886429 -0.311657446357 
3.934 -1.6345236459 -1.50484880363 -1.36525417412 -1.21632776735 -1.05791979702 -0.895142432354 -0.732375205558 -0.572842941004 -0.423581812004 -0.290447360935 
